link,title,property_id,postcode-L1,postcode-L2,price-monthly,bed,bath,max-tenants,list-date,let-agreed,Furnishing,EPC Rating
https://www.openrent.co.uk/property-to-rent/cardiff/room-in-a-shared-house-glynrhondda-street-cf24/1614747,"Room in a Shared House, Glynrhondda Street, CF24",1614747,CF24,204AN,600.00,7,2,1,20230131,20230210,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/southampton/1-bed-flat-southampton-so15/1614748,"1 Bed Flat, Southampton, SO15",1614748,SO15,203LX,875.00,1,1,2,20230131,20230204,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/harrow/room-in-a-shared-house-chantry-road-ha3/1614754,"Room in a Shared House, Chantry Road, HA3",1614754,HA3,206NT,"1,030.00",6,6,1,20230131,20230217,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/greater-manchester/room-in-a-shared-house-cleethorpes-avenue-m9/1614757,"Room in a Shared House, Cleethorpes Avenue, M9",1614757,M9,208JT,500.00,3,1,2,20230202,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/portsmouth/room-in-a-shared-house-copnor-road-po3/1614759,"Room in a Shared House, Copnor Road, PO3",1614759,PO3,205EE,600.00,6,2,1,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/grimsby/3-bed-terraced-house-clarendon-road-dn34/1614761,"3 Bed Terraced House, Clarendon Road, DN34",1614761,DN34,205SE,640.00,3,1,4,20230206,20230223,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/old-trafford-manchester/2-bed-flat-talbot-road-m16/1614762,"2 Bed Flat, Talbot Road, M16",1614762,M16,200UG,"1,150.00",2,2,2,20230201,20230215,Furnished,B
https://www.openrent.co.uk/property-to-rent/bodicote-banbury/4-bed-detached-house-yeoman-close-ox15/1614763,"4 Bed Detached House, Yeoman Close, OX15",1614763,OX15,204UB,"1,995.00",4,2,3,20230201,20230219,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-alderbrook-road-sw12/1614768,"2 Bed Flat, Alderbrook Road, SW12",1614768,SW12,208AG,"2,350.00",2,1,2,20230131,20230209,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/rothwell-kettering/3-bed-semi-detached-house-stanley-street-nn14/1614769,"3 Bed Semi-Detached House, Stanley Street, NN14",1614769,NN14,206EA,"1,200.00",3,1,5,20230131,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-drayton-park-n5/1614770,"2 Bed Flat, Drayton Park, N5",1614770,N5,201GD,"2,400.00",2,1,3,20230131,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-penthouse-hertsmere-road-e14/1614771,"2 Bed Penthouse, Hertsmere Road, E14",1614771,E14,204EF,"6,045.00",2,2,4,20230131,20230228,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/salford/4-bed-terraced-house-barff-road-m5/1614773,"4 Bed Terraced House, Barff Road, M5",1614773,M5,205FS,"1,990.00",4,1,4,20230131,,Furnished,D
https://www.openrent.co.uk/property-to-rent/poole/3-bed-semi-detached-house-church-road-bh14/1614775,"3 Bed Semi-Detached House, Church Road, BH14",1614775,BH14,200NR,"2,800.00",3,2,4,20230131,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/lower-earley-reading/3-bed-bungalow-allonby-close-rg6/1614776,"3 Bed Bungalow, Allonby Close, RG6",1614776,RG6,203BY,"1,750.00",3,2,3,20230131,20230213,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-warren-road-nw2/1614779,"Room in a Shared House, Warren Road, NW2",1614779,NW2,207NH,450.00,5,2,4,20230203,20230223,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/3-bed-penthouse-hertsmere-road-e14/1614780,"3 Bed Penthouse, Hertsmere Road, E14",1614780,E14,204EF,"6,976.67",3,3,4,20230131,20230215,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-corson-house-e14/1614783,"2 Bed Flat, Corson House, E14",1614783,E14,200TP,"2,800.00",2,2,2,20230131,,Furnished,A
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-highbury-new-park-n5/1614785,"2 Bed Flat, Highbury New Park, N5",1614785,N5,202RB,"2,250.00",2,2,2,20230202,20230205,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-wards-wharf-approach-e16/1614788,"Room in a Shared Flat, Wards Wharf Approach, E16",1614788,E16,202EY,"1,250.00",1,1,3,20230131,20230204,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/bridgwater/2-bed-end-terrace-devonshire-way-ta6/1614789,"2 Bed End Terrace, Devonshire Way, TA6",1614789,TA6,204GE,895.00,2,1,3,20230131,20230213,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/colchester/2-bed-flat-quayside-drive-co2/1614790,"2 Bed Flat, Quayside Drive, CO2",1614790,CO2,208GE,"1,100.00",2,1,2,20230131,,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-new-providence-wharf-e14/1614791,"2 Bed Flat, New Providence Wharf, E14",1614791,E14,209PB,"2,860.00",2,2,4,20230131,20230213,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-wards-wharf-approach-e16/1614794,"Room in a Shared Flat, Wards Wharf Approach, E16",1614794,E16,202EY,"1,250.00",1,1,3,20230131,20230204,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/aylesbury/2-bed-end-terrace-eames-close-hp20/1614795,"2 Bed End Terrace, Eames Close, HP20",1614795,HP20,202BN,"1,200.00",2,1,4,20230131,,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-whiteley-road-se19/1614798,"1 Bed Flat, Whiteley Road, SE19",1614798,SE19,201JU,"1,300.00",1,1,2,20230131,20230205,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/hove/room-in-a-shared-house-room-5-51a-george-street-bn3/1614801,"Room in a Shared House, Room 5 - 51A George Street, BN3",1614801,BN3,203YB,950.00,7,7,1,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hampton-tower-e14/1614802,"2 Bed Flat, Hampton Tower, E14",1614802,E14,209WS,"3,986.67",2,2,4,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-orwell-court-e8/1614803,"Room in a Shared House, Orwell Court, E8",1614803,E8,204PS,750.00,3,1,1,20230131,20230221,At tenant choice,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/edinburgh/2-bed-flat-barntongate-avenue-eh4/1614805,"2 Bed Flat, Barntongate Avenue, EH4",1614805,EH4,208BJ,"1,350.00",2,2,4,20230131,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-roman-house-ec2y/1614809,"2 Bed Flat, Roman House, EC2Y",1614809,EC2Y,205AG,"3,661.67",2,2,4,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-aidans-court-n12/1614812,"1 Bed Flat, Aidans Court, N12",1614812,N12,209LN,"1,750.00",1,1,2,20230131,,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/manchester/room-in-a-shared-flat-park-road-m8/1614815,"Room in a Shared Flat, Park Road, M8",1614815,M8,204HU,550.00,2,1,1,20230131,20230201,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-camley-street-n1c/1614818,"3 Bed Flat, Camley Street, N1C",1614818,N1C,204PF,"4,290.00",3,2,1,20230131,20230213,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/newcastle-upon-tyne/room-in-a-shared-flat-sandyford-ne2/1614821,"Room in a Shared Flat, Sandyford, NE2",1614821,NE2,201RB,360.00,2,1,1,20230131,20230217,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-benwell-road-n7/1614822,"1 Bed Flat, Benwell Road, N7",1614822,N7,207BA,"1,863.33",1,1,1,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-st-gabriel-walk-se1/1614824,"3 Bed Flat, St. Gabriel Walk, SE1",1614824,SE1,206FA,"5,980.00",3,3,4,20230131,20230220,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/birmingham/1-bed-flat-bishops-court-b33/1614827,"1 Bed Flat, Bishops Court, B33",1614827,B33,200AF,650.00,1,1,1,20230216,20230225,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-winchester-street-w3/1614829,"Room in a Shared House, Winchester Street, W3",1614829,W3,208PF,850.00,4,2,4,20230131,20230218,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/cambridge/6-bed-terraced-house-stourbridge-grove-cb1/1614830,"6 Bed Terraced House, Stourbridge Grove, CB1",1614830,CB1,203HZ,"3,200.00",6,3,6,20230201,20230210,Furnished,C
https://www.openrent.co.uk/property-to-rent/romsey/4-bed-semi-detached-house-kinver-close-so51/1614834,"4 Bed Semi-Detached House, Kinver Close, SO51",1614834,SO51,207JU,"1,550.00",4,1,4,20230209,20230216,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/mexborough/3-bed-terraced-house-schofield-street-s64/1614838,"3 Bed Terraced House, Schofield Street, S64",1614838,S64,209NH,500.00,3,1,6,20230131,20230131,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-viaduct-gardens-sw11/1614842,"2 Bed Flat, Viaduct Gardens, SW11",1614842,SW11,207AY,"3,553.33",2,2,4,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-oval-mansions-se11/1614846,"2 Bed Flat, Oval Mansions, SE11",1614846,SE11,205SQ,"2,295.00",2,1,2,20230131,20230205,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-kirkstall-house-sw1v/1614847,"3 Bed Flat, Kirkstall House, SW1V",1614847,SW1V,204JW,"4,311.67",3,2,4,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/croydon/room-in-a-shared-house-croydon-cr0/1614848,"Room in a Shared House, Croydon, CR0",1614848,CR0,202US,450.00,1,1,1,20230131,20230221,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-hampton-house-sw6/1614851,"1 Bed Flat, Hampton House, SW6",1614851,SW6,202RL,"3,228.33",1,1,2,20230131,20230217,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/gloucester/2-bed-terraced-house-swan-road-gl1/1614854,"2 Bed Terraced House, Swan Road, GL1",1614854,GL1,203BJ,"1,000.00",2,1,4,20230131,20230202,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/stockton-on-tees/2-bed-flat-ingleby-barwick-ts17/1614855,"2 Bed Flat, Ingleby Barwick, TS17",1614855,TS17,205BN,595.00,2,1,2,20230131,20230209,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-queensland-road-n7/1614857,"2 Bed Flat, Queensland Road, N7",1614857,N7,207FJ,"2,600.00",2,1,3,20230201,20230205,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/brighton/6-bed-end-terrace-inverness-road-bn2/1614859,"6 Bed End Terrace, Inverness Road, BN2",1614859,BN2,203JB,"3,600.00",6,6,6,20230131,20230215,Furnished,D
https://www.openrent.co.uk/property-to-rent/basingstoke/studio-flat-churchill-way-rg21/1614861,"Studio Flat, Churchill Way, RG21",1614861,RG21,207AA,800.00,1,1,2,20230131,20230205,At tenant choice,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/prestwich-manchester/3-bed-terraced-house-woodward-road-m25/1614862,"3 Bed Terraced House, Woodward Road, M25",1614862,M25,209TZ,"1,150.00",3,1,3,20230131,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-faraday-road-w10/1614863,"1 Bed Flat, Faraday Road, W10",1614863,W10,205NZ,"2,903.33",1,1,2,20230131,20230301,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/wisbech/room-in-a-shared-house-union-place-pe13/1614864,"Room in a Shared House, Union Place, PE13",1614864,PE13,201HB,560.00,7,4,2,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/studio-flat-southside-b5/1614867,"Studio Flat, Southside, B5",1614867,B5,204TF,750.00,1,1,2,20230131,20230209,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-matcham-house-w6/1614869,"2 Bed Flat, Matcham House, W6",1614869,W6,200DQ,"3,770.00",2,2,4,20230131,20230215,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-burgoyne-road-n4/1614872,"1 Bed Flat, Burgoyne Road, N4",1614872,N4,201AA,"1,750.00",1,1,2,20230216,20230221,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-kinnoul-road-w6/1614874,"2 Bed Flat, Kinnoul Road, W6",1614874,W6,208NG,"3,600.00",2,2,3,20230131,20230205,Furnished,C
https://www.openrent.co.uk/property-to-rent/slough/2-bed-flat-herschel-street-sl1/1614875,"2 Bed Flat, Herschel Street, SL1",1614875,SL1,201PB,"1,400.00",2,1,4,20230131,20230202,Furnished,D
https://www.openrent.co.uk/property-to-rent/coventry/2-bed-terraced-house-enfield-road-cv2/1614877,"2 Bed Terraced House, Enfield Road, CV2",1614877,CV2,204DB,750.00,2,1,5,20230131,20230205,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/manchester/room-in-a-shared-house-manchester-m19/1614878,"Room in a Shared House, Manchester, M19",1614878,M19,203LY,650.00,2,1,2,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/leatherhead/room-in-a-shared-house-leatherhead-kt22/1614880,"Room in a Shared House, Leatherhead, KT22",1614880,KT22,207UL,900.00,2,2,1,20230131,,At tenant choice,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/2-bed-flat-holloway-circus-queensway-b1/1614881,"2 Bed Flat, Holloway Circus Queensway, B1",1614881,B1,201BY,"1,500.00",2,1,4,20230201,20230215,Furnished,B
https://www.openrent.co.uk/property-to-rent/plymouth/1-bed-flat-seaton-court-pl4/1614883,"1 Bed Flat, Seaton Court, PL4",1614883,PL4,206QD,595.00,1,1,2,20230131,20230211,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-knightsbridge-sw1x/1614884,"2 Bed Flat, Knightsbridge, SW1X",1614884,SW1X,207QS,"4,800.00",2,1,4,20230131,,Furnished,E
https://www.openrent.co.uk/property-to-rent/watford/2-bed-flat-whippendell-road-wd18/1614886,"2 Bed Flat, Whippendell Road, WD18",1614886,WD18,207BX,"1,450.00",2,2,4,20230131,20230201,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/cowes/room-in-a-shared-house-rew-street-po31/1614889,"Room in a Shared House, Rew Street, PO31",1614889,PO31,208NS,563.33,4,2,1,20230131,20230217,At tenant choice,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/harrow/3-bed-terraced-house-kings-road-ha2/1614891,"3 Bed Terraced House, Kings Road, HA2",1614891,HA2,209JH,"2,050.00",3,2,5,20230131,20230201,Furnished,C
https://www.openrent.co.uk/property-to-rent/liverpool/studio-flat-windsor-court-l3/1614892,"Studio Flat, Windsor Court, L3",1614892,L3,205NL,801.67,1,1,2,20230131,,Furnished,B
https://www.openrent.co.uk/property-to-rent/hartlepool/1-bed-flat-four-winds-house-ts26/1614893,"1 Bed Flat, Four Winds House, TS26",1614893,TS26,200EE,595.00,1,1,2,20230131,20230218,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/coventry/4-bed-terraced-house-st-margaret-road-cv1/1614897,"4 Bed Terraced House, St. Margaret Road, CV1",1614897,CV1,202BU,"1,750.00",4,3,4,20230131,20230220,Furnished,C
https://www.openrent.co.uk/property-to-rent/surbiton/1-bed-flat-south-terrace-kt6/1614902,"1 Bed Flat, South Terrace, KT6",1614902,KT6,206HT,"1,775.00",1,1,2,20230131,,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/langley/3-bed-semi-detached-house-deverills-way-sl3/1614904,"3 Bed Semi-Detached House, Deverills Way, SL3",1614904,SL3,208WN,"2,050.00",3,3,5,20230131,20230218,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/manselton-swansea/4-bed-semi-detached-house-manor-road-sa5/1614906,"4 Bed Semi-Detached House, Manor Road, SA5",1614906,SA5,209PW,"1,100.00",4,2,6,20230228,20230228,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-lancaster-road-n4/1614908,"Room in a Shared Flat, Lancaster Road, N4",1614908,N4,204PL,"1,175.00",2,1,2,20230201,20230217,Unfurnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/great-yarmouth/2-bed-semi-detached-house-howes-road-nr31/1614910,"2 Bed Semi-Detached House, Howes Road, NR31",1614910,NR31,209XL,900.00,2,1,3,20230131,20230213,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-aegon-house-e14/1614918,"2 Bed Flat, Aegon House, E14",1614918,E14,209QD,"1,850.00",2,1,2,20230131,20230217,Furnished,C
https://www.openrent.co.uk/property-to-rent/marlow/2-bed-terraced-house-station-road-sl7/1614920,"2 Bed Terraced House, Station Road, SL7",1614920,SL7,201NW,"1,500.00",2,1,1,20230205,20230207,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-the-shoreline-building-n4/1614924,"2 Bed Flat, The Shoreline Building, N4",1614924,N4,202GT,"2,500.00",2,2,2,20230131,20230220,Furnished,B
https://www.openrent.co.uk/property-to-rent/croydon/room-in-a-shared-house-alderton-road-cr0/1614927,"Room in a Shared House, Alderton Road, CR0",1614927,CR0,206HH,850.00,1,1,1,20230131,20230223,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/harrow/2-bed-flat-lyon-road-ha1/1614934,"2 Bed Flat, Lyon Road, HA1",1614934,HA1,202AL,"2,200.00",2,2,4,20230131,20230225,Furnished,D
https://www.openrent.co.uk/property-to-rent/wallasey/room-in-a-shared-house-egerton-street-ch45/1614938,"Room in a Shared House, Egerton Street, CH45",1614938,CH45,202LS,435.00,6,2,5,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/4-bed-maisonette-nelson-road-n8/1614940,"4 Bed Maisonette, Nelson Road, N8",1614940,N8,209RU,"3,995.00",4,2,5,20230131,,Furnished,C
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-drake-house-e1/1614941,"2 Bed Flat, Drake House, E1",1614941,E1,203BE,"2,000.00",2,1,3,20230131,,Furnished,D
https://www.openrent.co.uk/property-to-rent/reading/1-bed-flat-southampton-street-rg1/1614945,"1 Bed Flat, Southampton Street, RG1",1614945,RG1,202QZ,950.00,1,1,1,20230131,20230203,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/stoke-on-trent/3-bed-semi-detached-house-bargrave-street-st2/1614946,"3 Bed Semi-Detached House, Bargrave Street, ST2",1614946,ST2,200HG,750.00,3,1,5,20230131,20230221,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/3-bed-flat-kings-cross-road-wc1x/1614947,"3 Bed Flat, Kings Cross Road, WC1X",1614947,WC1X,209LR,"2,700.00",3,2,3,20230131,20230206,Furnished,D
https://www.openrent.co.uk/property-to-rent/birmingham/3-bed-semi-detached-house-foden-road-b42/1614949,"3 Bed Semi-Detached House, Foden Road, B42",1614949,B42,202EJ,950.00,3,1,5,20230131,,Unfurnished,E
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-flat-padstow-house-e14/1614951,"Room in a Shared Flat, Padstow House, E14",1614951,E14,208AH,685.00,5,2,4,20230131,20230209,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/burghead-elgin/2-bed-semi-detached-house-church-street-iv30/1614953,"2 Bed Semi-Detached House, Church Street, IV30",1614953,IV30,205XH,600.00,2,1,3,20230131,20230222,At tenant choice,C
https://www.openrent.co.uk/property-to-rent/chelsfield/2-bed-maisonette-chelsfield-br6/1614956,"2 Bed Maisonette, Chelsfield, BR6",1614956,BR6,206EZ,"1,700.00",2,1,3,20230131,20230204,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/purfleet/room-in-a-shared-house-windermere-avenue-rm19/1614967,"Room in a Shared House, Windermere Avenue, RM19",1614967,RM19,201QZ,660.00,3,2,1,20230131,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/stockport/3-bed-semi-detached-house-brigadier-road-sk5/1614968,"3 Bed Semi-Detached House, Brigadier Road, SK5",1614968,SK5,208LW,"1,150.00",3,2,5,20230131,20230218,Unfurnished,B
https://www.openrent.co.uk/property-to-rent/wallington/3-bed-terraced-house-plesman-way-sm6/1614969,"3 Bed Terraced House, Plesman Way, SM6",1614969,SM6,209NB,"1,750.00",3,1,3,20230131,20230219,At tenant choice,D
https://www.openrent.co.uk/property-to-rent/gloucestershire/3-bed-end-terrace-clearwell-gardens-gl52/1614975,"3 Bed End Terrace, Clearwell Gardens, GL52",1614975,GL52,205GH,"1,100.00",3,2,5,20230201,20230202,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/carmarthen/room-in-a-shared-house-union-street-sa31/1614978,"Room in a Shared House, Union Street, SA31",1614978,SA31,203DE,410.00,9,2,9,20230131,20230219,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/high-wycombe/3-bed-semi-detached-house-melbourne-road-hp13/1614980,"3 Bed Semi-Detached House, Melbourne Road, HP13",1614980,HP13,207HE,"1,500.00",3,1,5,20230202,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-lambeth-high-street-se1/1614983,"1 Bed Flat, Lambeth High Street, SE1",1614983,SE1,207AH,"2,445.00",1,1,2,20230131,,Furnished,B
https://www.openrent.co.uk/property-to-rent/gilston-harlow/room-in-a-shared-house-hodgson-way-cm20/1614985,"Room in a Shared House, Hodgson Way, CM20",1614985,CM20,202FR,750.00,3,2,1,20230131,20230219,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/orpington/room-in-a-shared-house-windsor-drive-br6/1614986,"Room in a Shared House, Windsor Drive, BR6",1614986,BR6,206HD,895.00,5,4,1,20230131,20230131,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/bathgate/2-bed-flat-leyland-road-eh48/1614993,"2 Bed Flat, Leyland Road, EH48",1614993,EH48,202US,950.00,2,1,2,20230206,20230223,Furnished,B
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-st-johns-hill-sw11/1614994,"2 Bed Flat, St Johns Hill, SW11",1614994,SW11,201TT,"2,250.00",2,1,3,20230131,,Furnished,C
https://www.openrent.co.uk/property-to-rent/oxford/2-bed-terraced-house-sadler-walk-ox1/1614995,"2 Bed Terraced House, Sadler Walk, OX1",1614995,OX1,201TX,"1,500.00",2,1,2,20230131,20230205,Furnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-bard-road-w10/1614996,"2 Bed Flat, Bard Road, W10",1614996,W10,206TP,"2,700.00",2,1,4,20230203,20230226,Furnished,B
https://www.openrent.co.uk/property-to-rent/bristol/1-bed-flat-carmen-beckford-street-bs1/1614998,"1 Bed Flat, Carmen Beckford Street, BS1",1614998,BS1,203FD,"1,200.00",1,1,1,20230201,20230208,Furnished,B
https://www.openrent.co.uk/property-to-rent/withington/6-bed-terraced-house-bridgelea-mews-m20/1615005,"6 Bed Terraced House, Bridgelea Mews, M20",1615005,M20,203BJ,"2,600.00",6,3,6,20230131,20230210,Furnished,C
https://www.openrent.co.uk/property-to-rent/iver/3-bed-semi-detached-house-whitehouse-way-sl0/1615010,"3 Bed Semi-Detached House, Whitehouse Way, SL0",1615010,SL0,200HB,"1,850.00",3,2,6,20230131,20230201,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-phoenix-heights-eastreet-e14/1615011,"2 Bed Flat, Phoenix Heights Eastreet, E14",1615011,E14,209AJ,"2,490.00",2,1,2,20230131,20230207,Furnished,C
https://www.openrent.co.uk/property-to-rent/bradford/3-bed-terraced-house-allerton-road-bd8/1615012,"3 Bed Terraced House, Allerton Road, BD8",1615012,BD8,200BJ,800.00,3,2,6,20230131,,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/1-bed-flat-rathbone-market-e16/1615013,"1 Bed Flat, Rathbone Market, E16",1615013,E16,201GY,"1,690.00",1,1,2,20230131,20230206,Furnished,B
https://www.openrent.co.uk/property-to-rent/york/room-in-a-shared-house-upper-price-street-yo23/1615015,"Room in a Shared House, Upper Price Street, YO23",1615015,YO23,201BJ,350.00,4,3,1,20230201,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/pontardawe-swansea/3-bed-terraced-house-commercial-road-sa8/1615018,"3 Bed Terraced House, Commercial Road, SA8",1615018,SA8,204SL,"1,100.00",3,1,5,20230201,,Unfurnished,C
https://www.openrent.co.uk/property-to-rent/colchester-co1-2np/room-in-a-shared-house-hythe-hill-co1/1615020,"Room in a Shared House, Hythe Hill, CO1",1615020,CO1,202NP,550.00,11,3,1,20230201,20230219,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/birmingham/room-in-a-shared-house-lytham-croft-development-b15/1615023,"Room in a Shared House, Lytham Croft Development, B15",1615023,B15,202FE,600.00,3,1,1,20230201,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/watford/3-bed-maisonette-heronslea-wd25/1615026,"3 Bed Maisonette, Heronslea, WD25",1615026,WD25,209PN,"1,700.00",3,1,3,20230219,,Unfurnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-william-bonney-estate-sw4/1615033,"Room in a Shared House, William Bonney Estate, SW4",1615033,SW4,207JG,850.00,3,1,1,20230201,20230208,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-district-road-ha0/1615034,"Room in a Shared House, District Road, HA0",1615034,HA0,202LG,750.00,4,1,1,20230201,20230222,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/london/2-bed-flat-hillfield-park-n10/1615035,"2 Bed Flat, Hillfield Park, N10",1615035,N10,203QS,"1,900.00",2,1,3,20230201,20230211,Furnished,Currently Being Obtained
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-suffolk-road-ig11/1615038,"Room in a Shared House, Suffolk Road, IG11",1615038,IG11,207QS,780.00,1,1,2,20230225,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/east-kilbride-glasgow/4-bed-semi-detached-house-sydney-drive-g75/1615044,"4 Bed Semi-Detached House, Sydney Drive, G75",1615044,G75,208DH,"1,100.00",4,1,6,20230201,20230211,Unfurnished,D
https://www.openrent.co.uk/property-to-rent/london/room-in-a-shared-house-bell-lane-nw4/1615047,"Room in a Shared House, Bell Lane, NW4",1615047,NW4,202AE,"1,200.00",5,4,2,20230201,,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/manchester/room-in-a-shared-house-birch-lane-m13/1615053,"Room in a Shared House, Birch Lane, M13",1615053,M13,200WN,650.00,4,3,3,20230201,20230218,Furnished,Shared Accommodation
https://www.openrent.co.uk/property-to-rent/armthorpe-doncaster/2-bed-semi-detached-house-hazel-grove-dn3/1615054,"2 Bed Semi-Detached House, Hazel Grove, DN3",1615054,DN3,203HG,700.00,2,1,3,20230201,20230204,Unfurnished,D
